"Package","LinkedPackage"
"spdep","deldir"
"spdep","coda"
"SpectralGEM","survival"
"SpectralGEM","optmatch"
"SpectralGEM","R (>= 2.0)"
"speedglm","Matrix"
"spef","methods"
"spef","survival"
"spef","nleqslv"
"spef","ggplot2"
"speff2trial","R (>= 2.7.2)"
"speff2trial","leaps"
"speff2trial","survival"
"spgrass6","R (>= 2.4)"
"spgrass6","sp (>= 0.9)"
"spgrass6","rgdal (>= 0.6-7)"
"spgrass6","XML"
"spgwr","R (>= 2.6)"
"spgwr","sp (>= 0.8-3)"
"spgwr","maptools (>= 0.7-32)"
"SpherWave","R (>= 2.0)"
"SpherWave","fields (>= 2.3)"
"sphet","R (>= 2.11.1)"
"sphet","nlme"
"sphet","spdep"
"sphet","Matrix"
"sphet","fields"
"spikeslab","R (>= 2.7.0)"
"spikeslab","lars"
"spikeslab","randomForest"
"splancs","R (>= 2.2.0)"
"splancs","sp (>= 0.8-14)"
"splinesurv","R (>= 2.5.0)"
"splinesurv","MASS"
"splinesurv","survival"
"spls","pls"
"spls","MASS"
"spls","nnet"
"splus2R","R (>= 2.5.1)"
"splus2R","methods"
"SPOT","R (>= 1.8.0)"
"SPOT","lattice"
"SPOT","graphics"
"SPOT","fields"
"SPOT","rpart"
"SPOT","maptree"
"SPOT","colorspace"
"SPOT","gtools"
"sprint","R (>= 2.9.2)"
"spsurvey","sp"
"spuRs","MASS"
"spuRs","lattice"
"sqldf","R (>= 2.10.0)"
"sqldf","DBI (>= 0.2-5)"
"sqldf","RSQLite (>= 0.8-0)"
"sqldf","RSQLite.extfuns"
"sqldf","gsubfn"
"sqldf","proto"
"sqldf","chron"
"SQLiteDF","R (>= 2.4.0)"
"SQLiteDF","DBI (>= 0.1-10)"
"SQLiteDF","utils"
"SQLiteMap","R (>= 2.7.0)"
"SQLiteMap","RSQLite"
"SQLiteMap","sp"
"SQLiteMap","maptools"
"SQN","R (>= 2.6.0)"
"SQN","mclust(>= 3.2)"
"SQN","nor1mix(>= 1.0-7)"
"SQUAREM","R (>= 2.10.0)"
"SRPM","R (>= 2.10.0)"
"SRPM","methods"
"SRPM","stashR"
"ssanv","R (>= 2.1.1)"
"ssanv","stats"
"sspir","R (>= 2.1.0)"
"sspir","MASS"
"sspir","mvtnorm"
"sspline","R (>= 0.99)"
"SSSR","RSQLite"
"st","R (>= 2.7.0)"
"st","sda (>= 1.1.0)"
"st","fdrtool (>= 1.2.5)"
"stab","R (>= 2.11.0)"
"stab","stats4"
"stab","MASS"
"stab","reshape"
"stam","R (>= 2.10.0)"
"stam","np"
"stam","sp"
"STAR","survival"
"STAR","mgcv"
"STAR","R2HTML"
"STAR","gss"
"STAR","codetools"
"startupmsg","R(>= 1.8.0)"
"stashR","R (>= 2.8.0)"
"stashR","methods"
"stashR","filehash"
"StatDA","akima"
"StatDA","car"
"StatDA","cluster"
"StatDA","e1071"
"StatDA","class"
"StatDA","geoR"
"StatDA","sp"
"StatDA","leaps"
"StatDA","MASS"
"StatDA","pixmap"
"StatDA","robustbase"
"StatDA","rgl"
"StatDA","mgcv"
"StatDA","methods"
"StatDataML","R (>= 2.0.0)"
"StatDataML","XML"
"StatDataML","utils"
"StatFingerprints","rgl"
"StatFingerprints","car"
"StatFingerprints","MASS"
"StatFingerprints","ffmanova"
"StatFingerprints","akima"
"StatFingerprints","labdsv"
"StatFingerprints","RColorBrewer"
"StatFingerprints","vegan"
"StatFingerprints","tcltk2"
"StatFingerprints","tcltk"
"StatFingerprints","maptools"
"StatFingerprints","sciplot"
"StatFingerprints","som"
"StatMatch","R (>= 2.7.0)"
"StatMatch","proxy"
"StatMatch","lpSolve"
"statmod","R (>= 1.6.1)"
"statnet","R (>= 2.9)"
"statnet","network (>= 1.4.1)"
"statnet","ergm (>= 2.2-1)"
"statnet","latentnet (>=
2.2-3)"
"statnet","degreenet (>= 1.0)"
"statnet","sna (>= 2.0-1)"
"statnet","abind"
"statnet","shapes"
"statnet","tools"
"statnet","utils"
"steepness","R (>= 2.6.1)"
"Stem","R (>= 2.7.0)"
"Stem","mvtnorm"
"Stem","MASS"
"stepPlr","R (>= 2.0)"
"stepwise","R (>= 2.5.0)"
"StMoSim","MASS"
"stochmod","R (>= 2.4.0)"
"stochmod","mvtnorm"
"stoichcalc","R (>= 2.8.0)"
"stratigraph","R (>= 2.8.0)"
"stratigraph","grid"
"stream.net","R (>= 2.4)"
"StreamMetabolism","zoo"
"StreamMetabolism","chron"
"StreamMetabolism","maptools"
"stringkernels","methods"
"stringkernels","kernlab"
"stringkernels","openNLP"
"strucchange","R (>= 2.1.0)"
"strucchange","graphics"
"strucchange","stats"
"strucchange","zoo"
"strucchange","sandwich"
"SubpathwayMiner","R (>= 2.8.0)"
"SubpathwayMiner","RBGL(>= 1.18.0)"
"SubpathwayMiner","fdrtool(>= 1.2.4)"
"subplex","R (>= 2.5.1)"
"sugaR","R (>= 2.9.0)"
"sugaR","stats"
"sugaR","grDevices"
"sugaR","graphics"
"superpc","survival"
"surv2sample","survival"
"survBayes","survival"
"survBayes","coda"
"survcomp","survival"
"survcomp","ipred"
"survcomp","prodlim"
"survcomp","survivalROC"
"survcomp","SuppDists"
"survcomp","bootstrap"
"survcomp","R
(>= 2.3.0)"
"surveillance","methods"
"surveillance","utils"
"surveillance","xtable"
"surveillance","spc"
"surveillance","sp"
"surveillance","maptools"
"surveillance","vcd"
"surveillance","msm"
"surveillance","Matrix"
"survey","R (>= 2.2.0)"
"surveyNG","R (>= 2.2.0)"
"surveyNG","RSQLite"
"surveyNG","Matrix"
"surveyNG","survival"
"surveyNG","KernSmooth"
"surveyNG","survey"
"survival","stats"
"survival","utils"
"survival","graphics"
"survival","splines"
"survival","R (>= 2.0.0)"
"survivalROC","R (>= 1.6.1)"
"survPresmooth","R(>= 2.11.1)"
"survrec","R (>= 1.8.0)"
"survrec","boot"
"SV","R (>= 2.4.0)"
"SV","setRNG"
"svcm","R (>= 2.4.0)"
"svcm","Matrix"
"svcm","splines"
"svcR","R (>= 2.3)"
"svcR","spdep"
"svcR","quadprog"
"svcR","ade4"
"svcR","methods"
"svcR","amap"
"svDialogs","R (>= 2.6.0)"
"svGUI","R (>= 2.6.0)"
"svIDE","R (>= 2.6.0)"
"svMisc","R (>= 2.6.0)"
"svMisc","tools"
"svSocket","R (>= 2.6.0)"
"svSweave","R (>= 2.6.0)"
"svTools","R (>= 2.6.0)"
"svUnit","R (>= 1.9.0)"
"svWidgets","R (>= 2.7.0)"
"svWidgets","tcltk"
"svWidgets","svMisc"
"SweaveListingUtils","R(>= 2.10.0)"
"SweaveListingUtils","startupmsg"
"SwissAir","R(>= 2.5)"
"SWordInstaller","R (>= 2.8.0)"
"SWordInstaller","rscproxy"
"SWordInstaller","rcom"
"symbols","R (>= 2.9.1)"
"symbols","shape"
"symmoments","mvtnorm"
"synchronicity","methods"
"SyNet","deldir"
"Synth","kernlab"
"systemfit","R (>= 1.8.0)"
"systemfit","Matrix"
"systemfit","car (>= 2.0-0)"
"systemfit","lmtest"
"TANOVA","R (>= 2.3.0)"
"TANOVA","MASS"
"TANOVA","splines"
"taskPR","R (>= 2.4.0)"
"tawny","R (>= 2.8.0)"
"tawny","futile"
"tawny","futile.logger"
"tawny","zoo"
"tawny","xts"
"tawny","quantmod"
"tcltk2","R (>= 2.8.0)"
"tclust","mvtnorm"
"tdm","R (>= 2.11.0)"
"tdm","BRugs"
"tdthap","R (>= 1.5.0)"
"TeachingSampling","R (>= 2.6.0)"
"tensorA","R (>= 2.2.0)"
"termstrc","R (>= 2.11.1)"
"termstrc","Rcpp (>= 0.8.5)"
"termstrc","zoo"
"termstrc","rgl"
"termstrc","lmtest"
"testthat","R (>= 2.8)"
"testthat","mutatr"
"testthat","digest"
"testthat","stringr"
"tframe","R (>= 2.5.0)"
"tframePlus","R (>= 2.5.0)"
"tframePlus","tframe"
"tgp","R (>= 2.4)"
"tgram","zoo"
"TGUICore","tcltk"
"TGUICore","tkrplot"
"TGUICore","utils"
"TGUITeaching","TGUICore"
"TGUITeaching","tcltk"
"TGUITeaching","tkrplot"
"TGUITeaching","lattice"
"TGUITeaching","car"
"tiger","R (>= 1.8.0)"
"tiger","e1071"
"tiger","hexbin"
"tiger","qualV"
"tiger","klaR"
"tiger","som"
"tikzDevice","filehash"
"tileHMM","R (>= 2.4.0)"
"tileHMM","methods"
"timeDate","R (>= 2.6.0)"
"timeDate","graphics"
"timeDate","utils"
"timeDate","stats"
"timeDate","methods"
"timereg","survival"
"timereg","R (>= 2.4.0)"
"timeSeries","R (>= 2.6.0)"
"timeSeries","graphics"
"timeSeries","grDevices"
"timeSeries","methods"
"timeSeries","stats"
"timeSeries","utils"
"timeSeries","timeDate (>= 2100.86)"
"TIMP","R (>= 2.7.0)"
"TIMP","methods"
"TIMP","tcltk"
"TIMP","vcd"
"TIMP","fields (>= 4.1)"
"TIMP","gplots"
"TIMP","splines"
"TIMP","gclus"
"TIMP","nnls (>= 1.1)"
"TIMP","odesolve"
"TIMP","minpack.lm (>= 1.1-1)"
"timsac","R (>= 2.4.0)"
"TinnR","R (>= 2.6.0)"
"TinnR","utils"
"TinnR","tcltk"
"TinnR","Hmisc"
"TinnR","R2HTML"
"tis","R (>= 2.3)"
"titan","R (>= 2.7.0)"
"titan","MASS"
"titan","boot"
"titan","tcltk"
"titan","splines"
"titan","lattice"
"tkrgl","R (>= 2.0.0)"
"tkrgl","tcltk"
"tkrgl","rgl (>= 0.66)"
"tkrplot","R (>= 2.2)"
"tkrplot","grDevices"
"tkrplot","tcltk"
"tlemix","flexmix"
"tlnise","R (>= 2.9.0)"
"tm","R (>= 2.11.0)"
"tm","methods"
"tmvtnorm","R (>= 1.9.0)"
"tmvtnorm","mvtnorm"
"tmvtnorm","utils"
"tnet","R (>= 2.7.0)"
"tnet","igraph"
"tolerance","rgl"
"topicmodels","stats4"
"topicmodels","methods"
"topicmodels","modeltools"
"topicmodels","slam"
"topicmodels","tm (>= 0.4)"
"tossm","
splancs"
"tossm","grid"
"tossm","gpclib"
"tossm","hierfstat"
"tossm","mvbutils"
"tossm","rmetasim"
"tossm","wombsoft"
"tossm","deldir"
"tourr","R (>= 2.7)"
"tourr","ggplot2"
"tourrGui","R (>= 2.7)"
"tourrGui","tourr"
"tourrGui","colorspace"
"tourrGui","RGtk2"
"tourrGui","gWidgets"
"tourrGui","Cairo"
"ToxLim","R (>= 2.01)"
"ToxLim","LIM"
"tpr","stats"
"tpr","lgtdl"
"trackObjs","R (>= 2.1.0)"
"tractor.base","R (>= 2.5.0)"
"tractor.base","graphics"
"tractor.base","grDevices"
"tractor.base","stats"
"tractor.base","utils"
"tradeCosts","R (>= 2.4.0)"
"tradeCosts","methods"
"tradeCosts","tools"
"tradeCosts","graphics"
"traitr","digest"
"traitr","proto"
"traitr","gWidgets"
"TraMineR","R (>= 2.8.1)"
"TraMineR","RColorBrewer"
"TraMineR","boot"
"TRAMPR","R (>= 2.4)"
"tree","R (>= 2.7.0)"
"tree","grDevices"
"tree","graphics"
"tree","stats"
"treelet","R (>= 2.10.0)"
"treelet","ape"
"TreePar","ape"
"TreePar","TreeSim"
"TreeRank","rpart"
"TreeRank","tcltk"
"TreeRank","igraph"
"TreeRank","colorspace"
"TreeRank","tkrplot"
"TreeRank","kernlab"
"TreeRank","coin"
"TreeSim","ape"
"TreeSim","geiger"
"treethresh","EbayesThresh"
"treethresh","wavethresh"
"trex","R (>= 2.7.0)"
"triads","igraph"
"triangle","R (>= 2.0.1)"
"trimcluster","R (>= 1.9.0)"
"trio","survival"
"trio","haplo.stats"
"trip","methods"
"trip","sp (>= 0.9-64)"
"tripEstimation","zoo"
"tripEstimation","mgcv"
"tripEstimation","lattice"
"TripleR","reshape"
"TripleR","plyr"
"truncgof","R (>= 2.4.0)"
"truncnorm","R (>= 2.10.0)"
"truncreg","R (>= 1.8.0)"
"truncreg","maxLik"
"trust","R (>= 2.4.1)"
"TSA","R (>= 2.5.1)"
"TSA","leaps"
"TSA","locfit"
"TSA","mgcv"
"TSA","tseries"
"TSdbi","R (>= 2.8.0)"
"TSdbi","methods"
"TSdbi","tframe (>= 2008.5-1)"
"tsDyn","mgcv"
"tsDyn","Matrix"
"tsDyn","snow"
"tsDyn","mnormt"
"tsDyn","foreach"
"tsDyn","MASS"
"tseries","R (>= 2.4.0)"
"tseries","quadprog"
"tseries","stats"
"tseries","zoo"
"tseriesChaos","R (>= 2.2.0)"
"tseriesChaos","odesolve"
"tsfa","R (>= 2.1.0)"
"tsfa","GPArotation (>= 2006.9-1)"
"tsfa","setRNG (>= 2004.4-1)"
"tsfa","tframe (>= 2009.2-1)"
"tsfa","dse (>= 2006.1-1)"
"tsfa","EvalEst (>= 2006.1-1)"
"TSfame","R (>= 2.8.0)"
"TSfame","methods"
"TSfame","tframe"
"TSfame","tframePlus"
"TSfame","TSdbi (>=
2010.5-1)"
"TSfame","DBI"
"TSfame","fame"
"TSfame","tis"
"TSfame","zoo"
"TShistQuote","R (>= 2.8.0)"
"TShistQuote","methods"
"TShistQuote","DBI"
"TShistQuote","TSdbi (>= 2010.5-1)"
"TShistQuote","tseries"
"TShistQuote","tframe"
"TShistQuote","tframePlus"
"TShistQuote","zoo"
"TSHRC","R (>= 2.4.1)"
"tsModel","R (>= 2.10.0)"
"TSMySQL","R (>= 2.8.0)"
"TSMySQL","methods"
"TSMySQL","tframe"
"TSMySQL","tframePlus"
"TSMySQL","TSdbi (>=
2010.5-1)"
"TSMySQL","RMySQL"
"TSodbc","R (>= 2.8.0)"
"TSodbc","methods"
"TSodbc","tframe"
"TSodbc","tframePlus"
"TSodbc","TSdbi (>=
2010.5-1)"
"TSodbc","DBI"
"TSodbc","RODBC"
"TSpadi","R (>= 2.8.0)"
"TSpadi","methods"
"TSpadi","DBI"
"TSpadi","TSdbi (>= 2010.5-1)"
"TSpadi","tframe (>=
2008.5-1)"
"TSPostgreSQL","R (>= 2.8.0)"
"TSPostgreSQL","methods"
"TSPostgreSQL","tframe"
"TSPostgreSQL","tframePlus"
"TSPostgreSQL","TSdbi (>=
2010.3-1)"
"TSPostgreSQL","RPostgreSQL"
"TSSQLite","R (>= 2.8.0)"
"TSSQLite","methods"
"TSSQLite","tframe"
"TSSQLite","tframePlus"
"TSSQLite","TSdbi (>=
2010.5-1)"
"TSSQLite","RSQLite"
"ttime","R (>= 2.11.1)"
"ttime","pvclust"
"TTR","xts (>= 0.6.4)"
"ttrTests","fTrading"
"ttrTests","TTR"
"tuneR","R (>= 2.10.0)"
"tuneR","methods"
"twang","R (>= 2.2)"
"twang","gbm (>= 1.5-3)"
"twang","survey"
"twang","xtable"
"tweedie","R (>= 2.8.0)"
"tweedie","statmod(>= 1.0.8)"
"twiddler","R (>= 2.10.0)"
"twiddler","tcltk"
"twitteR","RCurl"
"twitteR","rjson"
"twitteR","methods"
"TWIX","R (>= 1.8.0)"
"twopartqtl","qtl"
"TwoWaySurvival","splines"
"twslm","splines"
"ucminf","numDeriv"
"ucminf","R (>= 1.9.0)"
"umlr","ofp (>= 0.4.0)"
"ump","R (>= 1.8.0)"
"Unicode","R (>= 2.10.0)"
"uniCox","survival"
"unmarked","R (>= 2.9.0)"
"unmarked","methods"
"unmarked","reshape"
"unmarked","lattice"
"untb","partitions"
"untb","Brobdingnag"
"untb","polynom"
"untb","vegan"
"urca","R (>= 2.0.0)"
"urca","methods"
"urn","R (>= 2.3.0)"
"UScensus2000","R (>= 2.10)"
"UScensus2000","maptools"
"UScensus2000","sp"
"UScensus2000","foreign"
"UScensus2000","methods"
"UScensus2000","grDevices"
"UScensus2000","base"
"UScensus2000","stats"
"UScensus2000","utils"
"UScensus2000","UScensus2000tract"
"UScensus2000","UScensus2000blkgrp"
"UScensus2000","UScensus2000cdp"
"UScensus2000","gpclib"
"UScensus2000add","R (>= 2.10)"
"UScensus2000add","maptools"
"UScensus2000add","sp"
"UScensus2000add","foreign"
"UScensus2000add","methods"
"UScensus2000add","grDevices"
"UScensus2000add","base"
"UScensus2000add","stats"
"UScensus2000add","utils"
"UScensus2000add","UScensus2000tract"
"UScensus2000add","UScensus2000cdp"
"UScensus2000add","gpclib"
"UScensus2000add","XML"
"UScensus2000add","UScensus2000"
"UScensus2000blkgrp","R (>= 2.10)"
"UScensus2000blkgrp","maptools"
"UScensus2000blkgrp","sp"
"UScensus2000blkgrp","foreign"
"UScensus2000blkgrp","methods"
"UScensus2000blkgrp","grDevices"
"UScensus2000blkgrp","base"
"UScensus2000blkgrp","stats"
"UScensus2000blkgrp","utils"
"UScensus2000cdp","R (>= 2.10)"
"UScensus2000cdp","maptools"
"UScensus2000cdp","sp"
"UScensus2000cdp","foreign"
"UScensus2000cdp","methods"
"UScensus2000cdp","grDevices"
"UScensus2000cdp","base"
"UScensus2000cdp","stats"
"UScensus2000cdp","utils"
"UScensus2000tract","R (>= 2.10)"
"UScensus2000tract","maptools"
"UScensus2000tract","sp"
"UScensus2000tract","foreign"
"UScensus2000tract","methods"
"UScensus2000tract","grDevices"
"UScensus2000tract","base"
"UScensus2000tract","stats"
"UScensus2000tract","utils"
"USPS","R (>= 1.8.0)"
"USPS","cluster"
"USPS","lattice"
"USPS","gss"
"vardiag","R (>= 1.50)"
"VarianceGamma","R (>= 2.3.0)"
"VarianceGamma","DistributionUtils"
"VarianceGamma","GeneralizedHyperbolic"
"vars","R (>= 2.0.0)"
"vars","MASS"
"vars","strucchange"
"vars","urca (>= 1.1-6)"
"vars","lmtest (>=
0.9-26)"
"vars","sandwich (>= 2.2-4)"
"varSelRF","R (>= 2.0.0)"
"varSelRF","randomForest"
"vbmp","R (>= 2.5)"
"vcd","R (>= 2.4.0)"
"vcd","MASS"
"vcd","grid"
"vcd","colorspace"
"vcdExtra","vcd"
"vcdExtra","gnm"
"VecStatGraphs2D","R (>= 2.10.1)"
"VecStatGraphs2D","MASS"
"VecStatGraphs3D","R (>= 2.10.1)"
"VecStatGraphs3D","rgl"
"VecStatGraphs3D","misc3d"
"VecStatGraphs3D","tcltk"
"vegdata","R (>= 1.8.0)"
"vegdata","foreign"
"vegetarian","stats"
"venneuler","rJava"
"verification","methods"
"verification","waveslim"
"verification","fields"
"verification","boot"
"verification","CircStats"
"VGAM","R (>= 2.8.0)"
"VGAM","splines"
"VGAM","methods"
"VGAM","stats"
"VGAM","stats4"
"VhayuR","chron"
"VhayuR","zoo"
"VHDClassification","methods"
"VHDClassification","e1071"
"VHDClassification","lattice"
"VHDClassification","stats"
"VIM","car"
"VIM","colorspace"
"VIM","nnet"
"VIM","robustbase"
"VIM","tcltk"
"VIM","tkrplot"
"VIM","sp"
"VIM","vcd"
"vioplot","sm"
"VizCompX","R (>= 2.10.1)"
"VizCompX","lattice"
"VizCompX","emulator"
"VizCompX","mlegp"
"VLMC","stats"
"VLMC","MASS"
"wasim","R (>= 1.8.0)"
"wasim","MASS"
"wasim","qualV"
"wasim","tiger"
"wasim","fast"
"waterfall","R (>= 2.0.0)"
"waterfall","lattice"
"waveband","R (>= 2.0)"
"waveband","wavethresh"
"WaveCD","R (>= 2.0.0)"
"WaveCD","waveslim"
"WaveCD","lattice"
"waveclock","R (>= 2.7.0)"
"waveclock","Rwave"
"wavelets","R (>= 2.0.0)"
"wavelets","methods"
"waveslim","R (>= 2.0)"
"waveslim","stats"
"waveslim","graphics"
"waveslim","grDevices"
"wavethresh","R (>= 2.0)"
"wavethresh","MASS"
"wccsom","class"
"wccsom","MASS"
"WDI","reshape"
"WDI","XML"
"wgaim","R (>= 2.0.0)"
"wgaim","qtl"
"WGCNA","R (>= 2.3.0)"
"WGCNA","stats"
"WGCNA","impute"
"WGCNA","grDevices"
"WGCNA","dynamicTreeCut (>=
1.20)"
"WGCNA","utils"
"WGCNA","flashClust"
"WGCNA","qvalue"
"WGCNA","Hmisc"
"WGCNA","splines"
"WhatIf","R (>= 2.3.1)"
"WhatIf","lpSolve"
"wikibooks","R (>= 2.1.0)"
"WilcoxCV","R (>= 2.0.0)"
"WINRPACK","RSEIS"
"wle","circular"
"WMCapacity","gtools"
"WMCapacity","gWidgets"
"WMCapacity","gWidgetsRGtk2"
"WMCapacity","coda"
"WMCapacity","cairoDevice"
"wmtsa","R (>= 2.5.1)"
"wmtsa","splus2R (>= 1.0-2)"
"wmtsa","ifultools (>= 1.0-3)"
"wmtsa","graphics"
"wmtsa","stats"
"wmtsa","MASS"
"wnominate","R (>= 2.3.1)"
"wnominate","pscl (>= 0.59)"
"wq","R (>= 2.11.0)"
"wq","methods"
"wq","zoo"
"wvioplot","Hmisc"
"WWGbook","R (>= 1.4.1)"
"x12","R (>= 2.7.0)"
"x12","tcltk"
"x12","stats"
"x12","utils"
"x12","grDevices"
"xgobi","R (>= 1.2)"
"xlsReadWrite","R (>= 2.4.1)"
"xlsx","xlsxjars"
"xlsxjars","rJava"
"XML","R (>= 1.2.0)"
"XML","methods"
"XML","utils"
"xtable","R (>= 2.6.0)"
"xterm256","highlight (>= 0.1-3)"
"xts","zoo"
"yacca","R (>= 1.8.0)"
"yacca","utils"
"yaImpute","R (>= 2.7.0)"
"YaleToolkit","grid"
"YaleToolkit","lattice"
"YaleToolkit","vcd"
"YaleToolkit","MASS"
"YaleToolkit","colorspace"
"yest","R (>= 2.4.0)"
"yest","graphics"
"yest","MASS"
"yhat","R (>= 2.7.0)"
"yhat","MBESS"
"yhat","yacca"
"YourCast","R (>= 1.9.0)"
"YourCast","foreign"
"YourCast","lattice"
"Zelig","R (>= 2.6.0)"
"Zelig","MASS"
"Zelig","boot"
"zipfR","R (>= 2.7.0)"
"zoo","R (>= 2.10.0)"
"zoo","stats"
"zyp","R (>= 2.4.0)"
"zyp","Kendall"
