"Package","User","Installed"
"blockTools",63,0
"clustTool",14,0
"BGSIMD",27,0
"sparcl",31,0
"BMN",30,0
"lspls",55,0
"MEMSS",7,1
"compHclust",14,0
"wordnet",25,0
"asypow",33,0
"LoopAnalyst",46,0
"orderbook",1,0
"ber",13,0
"vegetarian",3,0
"tau",8,0
"frailtypack",54,0
"boolfun",55,0
"waterfall",43,0
"feature",26,0
"SweaveListingUtils",27,0
"fortunes",3,0
"countrycode",29,0
"ROptRegTS",55,0
"waterfall",51,0
"amba",19,0
"epibasix",1,0
"RandVar",60,0
"Rsymphony",11,0
"RSeqMeth",4,0
"MatchIt",35,0
"maxstat",7,0
"codetools",4,1
"JADE",9,0
"ccems",5,1
"concor",61,0
"hmm.discnp",8,0
"R.oo",55,0
"Geneclust",50,0
"soiltexture",3,0
"emu",40,0
"GenKern",57,0
"MortalitySmooth",50,0
"RScaLAPACK",45,0
"PerformanceAnalytics",60,0
"endogMNP",35,0
"survival",44,1
"doRedis",42,0
"regsubseq",9,0
"wmtsa",19,0
"Kendall",26,0
"cusp",3,0
"prefmod",35,0
"GExMap",47,0
"gamlss.cens",30,0
"plotpc",44,0
"startupmsg",34,0
"etm",62,0
"pedigreemm",63,0
"Biodem",7,0
"cmm",26,0
"msDilution",27,0
"cobs",4,0
"diffusionMap",23,0
"popbio",30,0
"noia",9,0
"rgenoud",41,1
"dglm",54,0
"randomSurvivalForest",43,1
"bbmle",50,0
"lcda",6,0
"skewt",48,0
"boot",21,1
"ccems",7,0
"homals",5,1
"bentcableAR",9,0
"NCBI2R",46,0
"VecStatGraphs2D",1,0
"network",41,1
"BioIDMapper",16,0
"EDR",48,0
"CORREP",64,0
"stam",16,0
"crawl",6,0
"latticedl",61,0
"sBF",65,0
"pheno",49,0
"smd.and.more",47,0
"RProtoBuf",25,0
"contfrac",28,0
"ifs",47,0
"hlr",50,0
"VPdtw",19,0
"denstrip",21,0
"topicmodels",49,1
"approximator",29,0
"tweedie",21,0
"ZIGP",47,0
"base64",31,0
"fit4NM",56,0
"tawny",3,0
"playwith",48,0
"tnet",48,0
"JGR",40,0
"setRNG",35,0
"JJcorr",6,0
"gridBase",40,0
"StMoSim",49,0
"isa2",48,0
"alabama",27,0
"biglm",25,0
"NRAIA",35,0
"normwhn.test",35,0
"rgrs",11,0
"smd.and.more",42,0
"wle",4,0
"optpart",37,0
"hda",51,0
"irtoys",57,0
"msm",14,0
"umlr",6,0
"bark",63,0
"CompRandFld",35,0
"CorrBin",46,0
"fEcofin",59,0
"samplesize",25,0
"msProcess",37,0
"asd",61,0
"Synth",19,0
"sfsmisc",43,1
"candisc",65,0
"igraphtosonia",29,0
"languageR",56,0
"Rcapture",59,0
"MetabolAnalyze",14,0
"WMBrukerParser",30,0
"pspline",8,0
"distory",47,0
"forward",23,0
"Rserve",16,0
"klaR",60,0
"ElemStatLearn",44,0
"NMMAPSlite",8,0
"Rsolnp",50,0
"pec",62,0
"spuRs",5,1
"phyloclim",36,0
"sdef",23,0
"impute",41,0
"gsDesign",19,0
"aroma.cn",30,0
"GroupSeq",54,0
"MMST",64,0
"hddplot",31,0
"Rglpk",26,1
"lubridate",50,0
"HTMLUtils",37,0
"FrF2",45,0
"sca",57,0
"fdim",36,0
"EDR",34,0
"seqinr",62,0
"compare",58,0
"spaa",35,0
"conf.design",13,0
"denstrip",59,0
"FitAR",30,0
"schwartz97",50,0
"dynamicTreeCut",56,0
"powell",43,0
"Rsundials",64,0
"xterm256",54,0
"GPseq",47,0
"emme2",23,0
"rcdklibs",3,0
"slam",16,0
"marginTree",48,0
"psychotree",57,0
"deal",43,0
"RHmm",57,0
"mvoutlier",9,0
"ThreeGroups",55,0
"Iso",62,0
"DEMEtics",64,0
"crank",36,0
"pedigreemm",60,0
"RColorBrewer",27,1
"phylobase",65,0
"RcmdrPlugin.MAd",28,0
"CoCoGraph",61,0
"RcmdrPlugin.doex",43,0
"RcmdrPlugin.IPSUR",1,0
"WriteXLS",30,1
"FBN",64,0
"moduleColor",11,0
"cwhmisc",61,0
"pastecs",42,0
"adimpro",28,0
"bayesclust",25,0
"genalg",62,0
"sparkTable",31,0
"BAMD",30,0
"mcmcplots",9,0
"moduleColor",40,0
"GWAF",54,0
"rpvm",44,0
"permax",58,0
"trackObjs",1,0
"tsDyn",42,0
"base",44,1
"deldir",54,0
"DescribeDisplay",54,0
"evdbayes",9,0
"mcmcplots",4,0
"yhat",62,0
"apTreeshape",56,0
"HWEintrinsic",54,0
"log10",7,0
"waterfall",25,0
"DiceKriging",56,0
"lgtdl",30,0
"orthogonalsplinebasis",9,0
"gof",1,0
"CGIwithR",13,0
"eqtl",30,0
"MCMCpack",5,1
"crawl",35,0
"uniCox",19,0
"signal",56,0
"topicmodels",37,1
"tkrgl",54,0
"MMST",7,0
"mratios",5,1
"pROC",7,0
"randaes",21,0
"R2HTML",23,1
"optmatch",42,0
"snowFT",61,0
"DBI",64,1
"rJython",30,0
"dblcens",23,0
"glmmBUGS",56,0
"pegas",44,0
"nortest",41,0
"moments",27,0
"pgs",1,0
"waveband",50,0
"iCluster",45,0
"mvShapiroTest",63,0
"TSfame",11,0
"fractal",58,0
"fork",36,0
"charlson",6,0
"nnls",45,0
"choplump",1,0
"dynlm",28,0
"ncdf4",3,0
"gridBase",51,0
"stringkernels",25,0
"Cairo",35,0
"Biodem",23,0
"survival",7,1
"triads",21,0
"cluster",5,1
"pspearman",23,0
"RFinanceYJ",9,0
"tframe",16,0
"CMC",16,0
"dagR",65,0
"kin.cohort",45,0
"fImport",54,0
"fit4NM",36,0
"coin",27,1
"robCompositions",59,0
"ellipse",31,1
"mFilter",42,0
"ROracleUI",11,0
"EMJumpDiffusion",19,0
"predmixcor",65,0
"nparLD",54,0
"ICS",46,0
"TreeSim",9,0
"DistributionUtils",40,0
"jit",46,0
"clusterGeneration",14,0
"BiasedUrn",6,0
"spBayes",40,0
"SeqKnn",15,0
"qualityTools",62,0
"magnets",8,0
"perturb",33,0
"PermuteNGS",5,0
"LLAhclust",56,0
"samplesize",30,0
"flexCrossHaz",4,0
"feature",1,0
"race",62,0
"MCAPS",19,0
"wvioplot",51,0
"forecast",30,1
"hybridHclust",58,0
"vardiag",50,0
"Iso",50,0
"EvalEst",25,0
"modeltools",54,1
"kst",7,0
"epiR",14,0
"atmi",30,0
"uncompress",4,0
"nltm",42,0
"sdtalt",48,0
"RcppArmadillo",59,0
"RcmdrPlugin.orloca",36,0
"fishmethods",1,0
"agricolae",36,0
"coxphw",65,0
"spuRs",58,0
"forecast",13,0
"pvclass",5,1
"simexaft",28,0
"mvsf",29,0
"bigtabulate",43,0
"snowfall",7,0
"tcltk2",23,1
"bethel",29,0
"bitops",58,0
"vars",45,0
"micEconSNQP",29,0
"MLEcens",40,0
"feature",15,0
"R2HTML",54,0
"rngWELL",57,0
"neldermead",57,0
"bootRes",44,0
"minxent",43,0
"Geneclust",51,0
"labstatR",35,0
"binMto",43,0
"grofit",36,0
"CollocInfer",58,0
"Depela",14,0
"BoSSA",37,0
"accuracy",58,0
"constrainedKriging",65,0
"SV",36,0
"blockmodeling",27,0
"plm",14,1
"prim",55,0
"CPE",61,0
"Multiclasstesting",54,0
"LLAhclust",37,0
"rvgtest",29,0
"fechner",21,0
"spcosa",8,0
"bisoreg",9,0
"CellularAutomaton",1,0
"mclust",54,1
"Ryacas",56,0
"qvalue",25,0
"NISTnls",60,0
"QTLNetworkR",61,0
"rbounds",14,0
"Cprob",64,0
"forecast",28,0
"x12",23,0
"dglm",29,0
"misc3d",49,0
"fdth",8,0
"ptw",4,0
"clim.pact",1,0
"survival",6,1
"parcor",14,0
"denpro",46,0
"EMC",47,0
"alr3",35,0
"rwm",43,0
"grt",40,0
"dispmod",28,0
"scatterplot3d",19,1
"asd",27,0
"qvcalc",29,0
"bestglm",13,0
"dafs",15,0
"phangorn",31,0
"RC",51,0
"ibr",36,0
"lme4",15,1
"xts",60,0
"CvM2SL1Test",56,0
"ars",60,0
"cclust",42,0
"evdbayes",46,0
"sets",46,0
"ncf",30,0
"Hmisc",14,1
"race",65,0
"ergm",13,0
"MLCM",1,0
"irr",57,0
"g.data",60,0
"knncat",43,1
"lodplot",47,0
"laser",6,0
"moments",59,0
"catnet",45,0
"inlinedocs",35,0
"compute.es",21,0
"quantchem",56,0
"vbmp",55,0
"network",56,1
"trackObjs",9,0
"fTrading",23,0
"stream.net",58,0
"ICE",50,0
"UScensus2000tract",36,0
"sn",48,0
"fgac",26,0
"eqtl",48,0
"wavelets",28,0
"qtl",27,0
"list",50,0
"lemma",8,0
"BAMD",54,0
"paleoTS",16,0
"Ecdat",51,0
"robfilter",42,0
"relimp",61,0
"mixlow",41,0
"MARSS",14,0
"nnc",1,0
"ellipse",34,0
"sphet",19,0
"ade4TkGUI",5,1
"stringkernels",1,0
"ElectroGraph",14,0
"mvna",3,0
"MEMSS",31,1
"cshapes",34,0
"knnflex",60,0
"symmoments",64,0
"matrixStats",3,0
"bild",16,0
"date",63,0
"SGP",25,0
"relsurv",16,0
"muscor",45,0
"sound",56,0
"EMT",55,0
"powerSurvEpi",3,0
"hyperSpec",51,0
"mixer",50,0
"DAAGxtras",37,0
"ConvergenceConcepts",1,0
"RcmdrPlugin.SLC",47,0
"caroline",16,0
"pls",21,0
"plspm",47,0
"bdoc",13,0
"orthogonalsplinebasis",44,0
"ash",47,0
"sparkTable",29,0
"TSA",64,0
"KMsurv",3,0
"GAMBoost",30,0
"CvM2SL1Test",46,0
"RcmdrPlugin.qcc",25,0
"digest",41,1
"mfp",27,0
"synchronicity",33,0
"SkewHyperbolic",21,0
"seqRFLP",16,0
"RcmdrPlugin.SensoMineR",28,0
"synchronicity",4,0
"Rsac",51,0
"genefu",3,0
"HMR",64,0
"sampleSelection",7,0
"NMFN",51,0
"spdep",8,0
"IFP",60,0
"ExPD2D",64,0
"GExMap",43,0
"cacheSweave",37,0
"wavethresh",48,0
"sampleSelection",34,0
"proptest",7,0
"depmix",59,0
"coxphf",49,0
"KernSmooth",44,1
"andrews",29,0
"rvgtest",30,0
"IBrokers",59,0
"classifly",41,0
"fBasics",16,1
"TSpadi",64,0
"akima",35,1
"expm",55,0
"PearsonICA",47,0
"CADFtest",51,0
"dtw",49,0
"tileHMM",35,0
"plsgenomics",7,0
"BradleyTerry2",33,0
"stockPortfolio",1,0
"RcmdrPlugin.PT",54,0
"RcmdrPlugin.orloca",6,1
"frontier",31,0
"rtv",16,0
"aylmer",15,0
"rmetasim",8,0
"sdtoolkit",46,0
"fractalrock",26,0
"e1071",51,1
"extremevalues",9,0
"ResistorArray",46,0
"cocorresp",43,0
"mlmmm",60,0
"urca",58,0
"FrF2.catlg128",42,0
"sparseLDA",23,0
"rngwell19937",30,0
"degenes",7,0
"pmml",14,0
"cba",7,0
"HTMLUtils",64,0
"spdep",1,0
"Stem",16,0
"crank",46,0
"alr3",47,0
"fUnitRoots",3,0
"CircStats",11,0
"Rvmmin",33,0
"COMPoissonReg",33,0
"mvna",54,0
"compositions",42,0
"iBUGS",31,0
"muS2RC",1,0
"trip",51,0
"genomatic",40,0
"atmi",26,0
"RandVar",64,0
"cimis",36,0
"eqtl",36,0
"geiger",26,0
"ifultools",59,0
"Lmoments",25,0
"richards",33,0
"waveclock",15,0
"openNLPmodels.es",61,0
"RcmdrPlugin.SLC",4,0
"bayesmix",8,0
"mmap",62,0
"REEMtree",34,0
"RobAStBase",40,0
"AlgDesign",8,0
"futile.logger",47,0
"noia",65,0
"PKgraph",4,0
"bayesGARCH",27,0
"BiplotGUI",3,0
"R2WinBUGS",65,0
"mice",8,0
"dummies",64,0
"muUtil",44,0
"sp",31,1
"CorrBin",45,0
"fAssets",3,0
"epibasix",59,0
"ChainLadder",15,0
"CoCoCg",11,0
"RcmdrPlugin.qcc",40,0
"TSA",19,0
"potts",47,0
"sciplot",27,0
"vrtest",64,0
"slam",50,1
"NetCluster",55,0
"multipol",14,0
"BTSPAS",44,0
"fuzzyOP",64,0
"betaper",7,0
"venneuler",44,0
"HTMLUtils",15,0
"skewt",1,0
"sda",9,0
"nga",33,0
"mvoutlier",31,0
"Mcomp",1,0
"SweaveListingUtils",31,0
"spatialsegregation",46,0
"HaploSim",26,0
"mspath",8,0
"NISTnls",14,0
"svSweave",37,0
"expm",31,0
"rgp",28,0
"BioPhysConnectoR",41,0
"HTMLUtils",47,0
"PwrGSD",47,0
"countrycode",45,0
"MMST",47,0
"deSolve",47,0
"spc",16,0
"gsarima",64,0
"GRRGI",27,0
"TSA",7,0
"delftfews",40,0
"futile.any",27,0
"timsac",26,0
"desirability",33,0
"apsrtable",55,1
"aplpack",34,0
"sandwich",7,1
"alphahull",6,0
"stab",29,0
"ecodist",62,0
"fdim",44,0
"poistweedie",48,0
"psych",29,1
"fRegression",55,0
"remMap",21,0
"adegenet",47,0
"paran",25,0
"pgfSweave",15,1
"TSPostgreSQL",16,0
"sparkTable",25,0
"RQuantLib",23,0
"proto",14,1
"mseq",43,0
"ALS",64,0
"ascii",11,0
"rrcov",35,1
"DDHFm",1,0
"allan",34,0
"migui",21,0
"lgtdl",63,0
"Rcsdp",21,0
"quantregForest",9,0
"ppMeasures",47,0
"RcmdrPlugin.epack",64,0
"RLadyBug",44,0
"vrtest",6,0
"amba",44,0
"ncdf",28,0
"gbev",37,0
"mecdf",51,0
"evdbayes",11,0
"NMF",43,0
"DEoptim",63,0
"bs",15,0
"LIM",14,0
"FactoMineR",51,0
"biganalytics",42,0
"quaternions",27,0
"BPHO",58,0
"limSolve",59,0
"gmodels",34,0
"edtdbg",64,0
"EMCC",49,0
"nlmeODE",41,0
"MNP",42,0
"futile",60,0
"boolfun",7,0
"dyad",36,0
"BACCO",43,0
"GeoXp",23,0
"pbatR",54,0
"FunCluster",49,0
"fExtremes",25,0
"RcmdrPlugin.HH",60,0
"fPortfolio",62,0
"granova",7,0
"penalized",33,0
"FBN",42,0
"gamlss",50,0
"noverlap",14,0
"LoopAnalyst",34,0
"stockPortfolio",16,0
"dcemriS4",63,0
"RaschSampler",1,0
"mixPHM",63,0
"rtiff",54,0
"gsl",9,0
"mcclust",54,0
"oblique.tree",6,0
"MImix",23,0
"RxCEcolInf",42,0
"yest",33,0
"pathmox",29,0
"RcmdrPlugin.epack",36,0
"mixsmsn",48,0
"mvna",47,0
"BMA",47,0
"sciplot",30,1
"ltsa",40,0
"fArma",58,0
"fTrading",57,0
"labstatR",36,0
"rbounds",1,0
"tseriesChaos",9,0
"flexclust",60,0
"evaluate",1,0
"TinnR",6,0
"gWidgets",58,0
"sqldf",64,0
"latdiag",44,0
"brglm",45,0
"maps",60,0
"dummies",1,0
"fpca",55,0
"Reliability",1,0
"CVThresh",63,0
"maps",47,0
"dataframes2xls",36,0
"compareGroups",6,0
"ElemStatLearn",40,0
"dse",19,0
"RcmdrPlugin.SurvivalT",4,0
"car",64,1
"psgp",59,0
"bbmle",19,0
"RthroughExcelWorkbooksInstaller",19,0
"spBayes",44,0
"cmaes",40,0
"RgoogleMaps",28,0
"minet",28,0
"NeatMap",14,0
"PCIT",1,0
"pglm",54,0
"seewave",61,0
"adk",43,0
"highlight",64,0
"crossdes",63,0
"clusterCons",46,0
"geoR",28,0
"effects",30,1
"epsi",63,0
"YieldCurve",44,0
"metaMA",19,0
"halp",46,0
"ellipse",25,0
"interactivity",59,0
"tau",9,0
"xlsxjars",6,1
"wmtsa",1,0
"DAMisc",27,0
"gamesNws",51,0
"packdep",16,0
"fCopulae",14,1
"lss",14,0
"kknn",1,0
"plan",13,0
"DOSim",31,0
"schwartz97",49,0
"rbenchmark",54,0
"ris",37,0
"spatialkernel",28,0
"sdcTable",36,0
"EQL",58,0
"boolean",48,0
"blockrand",43,0
"minqa",37,0
"OrdFacReg",51,0
"circular",9,0
"wccsom",27,0
"aspace",37,0
"bipartite",58,0
"sfsmisc",36,0
"mixRasch",34,0
"kzft",41,0
"drfit",5,1
"its",43,1
"ConvCalendar",35,0
"RC",4,0
"dcemri",29,0
"aqp",16,0
"Hmisc",31,1
"drfit",11,0
"msBreast",37,0
"forecast",6,1
"fExtremes",59,0
"IPSUR",62,0
"neuralnet",58,0
"mclust",49,0
"StatDataML",21,0
"geometry",59,0
"clv",62,0
"tractor.base",49,0
"hyperSpec",28,0
"GAMens",31,1
"ecespa",31,0
"FieldSim",60,0
"Boruta",31,0
"rEMM",1,0
"deal",64,0
"FrF2.catlg128",9,0
"segmented",58,0
"irtoys",21,0
"svUnit",55,0
"RMTstat",45,0
"TSHRC",33,0
"phybase",65,0
"qualV",42,0
"regtest",37,0
"granova",40,0
"sdcTable",14,0
"aster",42,0
"papply",9,0
"spatialkernel",15,0
"fpc",40,0
"hotspots",8,0
"BayesQTLBIC",7,0
"GSM",14,0
"playwith",35,0
"Animal",43,0
"bisoreg",3,0
"ResistorArray",51,0
"eba",4,0
"coin",54,1
"Oarray",25,0
"cba",30,1
"UScensus2000",11,0
"SAFD",5,1
"nonparaeff",14,0
"HiddenMarkov",16,0
"knnflex",23,0
"asd",16,0
"TeachingDemos",4,1
"Rmpi",34,1
"popPK",46,0
"SampleSizeMeans",37,0
"glmulti",43,1
"sensR",31,0
"amer",44,0
"Depela",55,0
"SLC",41,0
"psgp",35,0
"dispmod",8,0
"archetypes",50,0
"SDaA",1,0
"AquaEnv",7,0
"bvls",14,0
"condGEE",56,0
"animation",11,0
"copas",54,0
"RGraphics",43,0
"igraphtosonia",6,0
"termstrc",59,0
"BGSIMD",62,0
"triangle",4,0
"GWRM",33,0
"binomSamSize",59,0
"fBasics",8,1
"maxLik",62,0
"catR",28,0
"integrOmics",48,0
"CalciOMatic",23,0
"muUtil",11,0
"titan",45,0
"multipol",42,0
"hmm.discnp",4,0
"lossDev",9,0
"RcmdrPlugin.Export",50,0
"orth",64,0
"dice",1,0
"statnet",60,0
"emoa",61,0
"fMultivar",28,0
"rcdd",43,0
"polspline",14,0
"aod",60,0
"ddst",47,0
"lmec",19,0
"TSdbi",43,0
"rjson",47,0
"cond",50,0
"fbati",47,0
"RWeka",19,0
"WDI",8,0
"gamair",15,0
"Rsge",45,0
"arm",42,1
"lawstat",47,0
"entropy",33,0
"HDMD",6,0
"clusterCons",30,0
"RPostgreSQL",25,0
"tframePlus",63,0
"PHYLOGR",47,0
"PASWR",6,0
"nonparaeff",41,0
"GRRGI",40,0
"emdbook",26,0
"allelic",60,0
"rcdklibs",50,0
"crmn",8,0
"RcmdrPlugin.FactoMineR",60,0
"sparseLDA",34,0
"x12",40,0
"FNN",49,0
"hier.part",23,0
"saws",48,0
"mvngGrAd",30,0
"sigma2tools",58,0
"cacheSweave",27,0
"metafor",64,0
"RSeqMeth",19,0
"rwm",16,0
"bcv",31,0
"rJython",21,0
"R2jags",8,0
"atmi",60,0
"PolynomF",30,0
"experiment",57,0
"cshapes",28,0
"merror",29,0
"marginTree",34,0
"rrv",5,1
"emoa",47,0
"doMC",59,0
"ecoreg",49,0
"Cairo",64,0
"BAMD",6,0
"simFrame",4,0
"fda",6,1
"mcgibbsit",64,0
"lattice",31,1
"sprint",33,0
"bnlearn",42,0
"mclust",57,0
"PredictiveRegression",27,0
"bdsmatrix",15,0
"tlnise",27,0
"orthogonalsplinebasis",55,0
"sensR",27,0
"DCluster",58,0
"sde",33,0
"bipartite",4,0
"howmany",33,0
"kml",19,0
"PresenceAbsence",65,0
"mokken",5,1
"clue",19,1
"lmomRFA",8,0
"equivalence",50,0
"cslogistic",8,0
"ncdf",8,0
"DCluster",60,0
"multipol",36,0
"qtlbook",58,0
"randomForest",19,1
"changeLOS",19,0
"pgfSweave",59,0
"mugnet",59,0
"splinesurv",5,1
"taskPR",26,0
"DDHFm",59,0
"lhs",46,0
"fpc",4,0
"irr",54,0
"CORElearn",55,0
"BayHaz",54,0
"backtest",4,0
"GroupSeq",46,0
"eVenn",51,0
"fortunes",48,0
"howmany",54,0
"EquiNorm",41,0
"apTreeshape",33,0
"RSvgDevice",43,0
"RSeqMeth",27,0
"binom",55,0
"NMFN",21,0
"wombsoft",43,0
"ALS",49,0
"rcom",1,0
"RobRex",56,0
"recommenderlab",16,0
"GPArotation",19,0
"pamr",33,0
"micEconCES",26,0
"SpatialNP",65,0
"beanplot",34,0
"spatialCovariance",26,0
"Runiversal",43,0
"rcdd",63,0
"splinesurv",25,0
"BAMD",60,0
"pmml",63,1
"BayesDA",27,0
"moonsun",34,0
"zoeppritz",65,0
"tseriesChaos",56,0
"MADAM",8,0
"Mcomp",51,0
"brainwaver",11,0
"RTisean",26,0
"bigmemory",37,0
"automap",49,0
"seqRFLP",60,0
"archetypes",34,0
"frailtypack",43,0
"migui",41,0
"plsgenomics",23,0
"Kendall",45,0
"BiasedUrn",42,0
"SSSR",16,0
"IBrokers",60,0
"penalizedSVM",5,1
"orloca.es",23,0
"edtdbg",59,0
"PearsonICA",4,0
"mvsf",40,0
"spc",14,0
"DAAGxtras",15,0
"psyphy",59,0
"gclus",64,0
"PearsonICA",9,0
"NRAIA",54,0
"mvtnormpcs",5,1
"caroline",30,0
"pamctdp",59,0
"itertools",13,0
"RPMG",25,0
"lasso2",4,0
"fBonds",16,0
"equate",50,0
"VecStatGraphs3D",60,0
"irr",35,0
"PCS",13,0
"mritc",16,0
"MPV",43,0
"rainbow",43,1
"lattice",6,1
"RSVGTipsDevice",64,0
"SensoMineR",41,0
"gausspred",61,0
"catspec",30,0
"plotSEMM",48,0
"knnflex",4,0
"MCPAN",48,0
"mda",21,0
"snow",23,1
"gcolor",47,0
"relaxo",63,0
"WMBrukerParser",43,0
"crosshybDetector",13,0
"maptree",25,0
"adegenet",59,0
"smatr",5,1
"multic",21,0
"RobRex",42,0
"RcmdrPlugin.qual",31,0
"gWidgetsWWW",47,0
"NMF",56,0
"BayesX",40,0
"aroma.cn",11,0
"DEMEtics",50,0
"RelativeRisk",6,0
"adephylo",28,0
"rankhazard",5,1
"corrplot",60,0
"audio",1,0
"mixPHM",57,0
"approximator",46,0
"svcm",29,0
"MBA",57,0
"SII",23,0
"nlADG",45,0
"MultEq",14,0
"audio",49,0
"nleqslv",35,0
"gof",6,0
"bootstrap",47,0
"QCAGUI",43,0
"ccgarch",45,0
"ptw",3,0
"integrativeME",3,0
"survivalROC",60,0
"mhurdle",60,0
"segmented",59,0
"polspline",60,0
"RHmm",45,0
"ripa",5,1
"brglm",48,0
"psgp",25,0
"gbm",47,0
"pathmox",59,0
"distrTEst",49,0
"catnet",42,0
"hier.part",13,0
"YieldCurve",60,0
"genefu",59,0
"brainwaver",31,0
"catnet",37,0
"RImageJ",58,0
"EMJumpDiffusion",41,0
"Rcapture",43,0
"mixtools",9,0
"cudaBayesreg",7,0
"IFP",1,0
"adephylo",21,0
"binarySimCLF",14,0
"Sleuth2",25,0
"sparcl",34,0
"emplik2",6,0
"StreamMetabolism",26,0
"anacor",3,0
"Synth",33,0
"pomp",28,0
"scrapeR",7,0
"pyramid",61,0
"meboot",4,0
"ORMDR",65,0
"rSymPy",55,0
"startupmsg",26,0
"ptw",28,0
"gmodels",9,1
"sdtoolkit",30,0
"exactRankTests",41,0
"sprint",34,0
"rpvm",31,0
"LIStest",42,0
"BayesValidate",60,0
"biglm",64,0
"SII",14,0
"powerSurvEpi",62,0
"waveslim",54,0
"trex",34,0
"LDdiag",49,0
"dataframes2xls",6,0
"kohonen",31,0
"Rsac",5,1
"pyramid",49,0
"spgrass6",5,1
"stratigraph",54,0
"tcltk2",29,0
"ChainLadder",44,0
"FD",37,0
"svWidgets",49,0
"Devore7",5,1
"SNPassoc",49,0
"rake",14,0
"igraphtosonia",14,0
"kknn",19,0
"sigclust",64,0
"rgenoud",36,1
"nice",57,0
"gRapHD",26,0
"intervals",6,0
"stratification",61,0
"sensR",25,0
"mcmcplots",15,0
"smd.and.more",56,0
"GEOmap",6,0
"tdm",55,0
"RcmdrPlugin.SurvivalT",54,1
"TShistQuote",41,0
"fCertificates",35,0
"biclust",57,0
"NMFN",30,0
"quantregForest",40,0
"CoCo",48,0
"rngWELL",60,0
"emu",33,0
"SEMModComp",37,0
"VIM",37,0
"quaternions",62,0
"nnet",14,1
"dse1",21,0
"catnet",47,0
"denstrip",31,0
"StMoSim",63,0
"zic",21,0
"rcom",33,1
"st",33,0
"MCMCpack",31,1
"HaploSim",31,0
"coxrobust",4,0
"vegan",48,0
"refund",40,0
"mcmcplots",35,0
"panel",48,0
"MBA",6,0
"localdepth",63,0
"cumSeg",28,0
"samplesize",55,0
"MaXact",56,0
"ref",46,0
"EMT",60,0
"anapuce",3,0
"corrgram",11,0
"msDilution",19,0
"ares",44,0
"TSMySQL",43,0
"caTools",9,1
"OrdMonReg",34,0
"Rpad",34,0
"verification",16,0
"RSQLite.extfuns",60,0
"dse1",4,0
"MAc",43,0
"Rsymphony",16,0
"phmm",61,0
"CCA",51,0
"grplasso",3,0
"eRm",6,0
"icomp",13,0
"fNonlinear",1,0
"RandomFields",64,0
"PredictiveRegression",13,0
"forensic",25,0
"mvnmle",45,0
"kin.cohort",48,0
"aster",35,0
"bayesmix",37,0
"MTSKNN",50,0
"bear",26,0
"LowRankQP",19,0
"umlr",55,0
"Devore7",26,0
"dyad",25,0
"SyNet",47,0
"tawny",57,0
"seas",21,0
"pixmap",19,0
"drc",19,0
"YaleToolkit",23,0
"fit4NM",8,0
"compoisson",26,0
"Runiversal",27,0
"FME",43,0
"distrEllipse",19,0
"curvetest",1,0
"mixtools",65,0
"leiv",29,0
"VecStatGraphs2D",19,0
"anm",7,0
"wle",57,0
"simctest",44,0
"glmmML",60,0
"matrixcalc",62,0
"randomLCA",46,0
"ofp",8,0
"OAIHarvester",36,0
"fGarch",63,0
"dynaTree",36,0
"LLAhclust",25,0
"tensorA",54,0
"richards",48,0
"pwr",50,0
"signal",33,0
"ads",49,0
"grplasso",4,0
"glmpath",21,0
"splancs",29,0
"betareg",4,0
"msProstate",37,0
"crantastic",15,0
"apcluster",13,0
"denpro",11,0
"list",26,0
"VhayuR",43,0
"spatcounts",8,0
"CompQuadForm",34,0
"pathmox",25,0
"brew",36,0
"DPpackage",55,0
"futile.logger",34,0
"rcdklibs",51,0
"popPK",49,0
"rdetools",54,0
"skmeans",35,0
"termstrc",6,0
"SMC",15,0
"prim",63,0
"ade4TkGUI",21,0
"psgp",57,0
"longitudinal",1,0
"hglm",4,0
"Reliability",48,0
"Rsge",44,0
"epsi",11,0
"ReadImages",65,0
"parser",57,0
"PHYLOGR",29,0
"MarkedPointProcess",44,0
"longitudinal",50,0
"asd",58,0
"clusterSim",23,0
"norm",11,0
"randomLCA",4,0
"degreenet",64,0
"plspm",29,0
"ber",40,0
"identity",9,0
"MADAM",46,0
"evir",42,0
"dice",48,0
"GridR",19,0
"alr3",41,0
"SimpleTable",65,0
"bestglm",33,0
"dclone",54,0
"MNM",40,0
"Rigroup",29,0
"R4dfp",42,0
"MasterBayes",65,0
"esd4all",33,0
"rPorta",28,0
"rmeta",23,0
"cslogistic",35,0
"frailtypack",40,0
"ncf",45,0
"DAAG",63,1
"tdthap",64,0
"futile.paradigm",43,0
"ppls",50,0
"genefu",7,0
"qualV",27,0
"mclust",31,1
"sensitivity",57,0
"MetabolAnalyze",29,0
"Rcsdp",29,0
"EMCC",56,0
"DTDA",11,0
"IsoGene",4,0
"Animal",50,0
"CarbonEL",57,0
"fBonds",63,0
"psychotree",30,0
"mda",23,0
"tcltk2",63,0
"PBSmapping",60,0
"RWinEdt",4,0
"DesignPatterns",7,0
"x12",3,0
"RExcelInstaller",13,0
"TShistQuote",34,0
"quantmod",51,0
"sspir",27,0
"fArma",4,0
"KFAS",56,0
"Devore6",14,0
"rcdk",61,0
"R.huge",36,0
"termstrc",55,0
"statnet",56,0
"kzs",56,0
"crawl",26,0
"rwt",26,0
"pgs",16,0
